CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
16508,IPE INSTITUTO DE PESQUISAS ECOLOGICAS,IPE,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
21421,FACULDADE UNINABUCO SALVADOR,NABUCO SALVADOR,Privada,N,N,N,Faculdade,null,null,null,Extinta
2640,Faculdade Doctum de Saúde da Serra,DOCTUM,Privada,N,N,N,Faculdade,null,null,null,Extinta
3482,INSTITUTO SUPERIOR DE EDUCAÇÃO DE DIVINÓPOLIS,ISED,Pública,N,N,N,Faculdade,null,null,null,Extinta
22129,Faculdade de Ciências Jurídicas de Juiz de Fora,,Privada,N,N,N,Faculdade,null,null,null,Extinta
22126,Faculdade de Ciências Jurídicas de Marabá,,Privada,N,N,N,Faculdade,null,null,null,Extinta
2206,FACULDADE FAE SÃO JOSÉ DOS PINHAIS,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
2557,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE PENEDO,FCSAP,Privada,N,N,N,Faculdade,null,null,null,Extinta
22216,FACULDADE UNIVERITAS UNIVERSUS VERITAS DE OSASCO,UNIVERITAS OSA,Privada,N,N,N,Faculdade,null,null,null,Extinta
2974,FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS APLICADAS DE PRIMAVERA DO LESTE,,Privada,N,N,N,Faculdade,null,null,null,Extinta
1093,FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS DE GARÇA,FAEG,Privada,N,N,N,Faculdade,null,null,null,Extinta
2505,FACULDADE DE ARTE E DESIGN,FAD,Privada,N,N,N,Faculdade,null,null,null,Extinta
9500,Faculdade de Tecnologia de São Carlos,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
20612,FACULDADE MAURÍCIO DE NASSAU DE BELO HORIZONTE,FMN BH,Privada,N,N,N,Faculdade,null,null,null,Extinta
2479,FACULDADE LATINO AMERICANA,FLA,Privada,N,N,N,Faculdade,null,null,null,Extinta
1289,FACULDADE DE DIREITO DA FUNDAÇÃO ARMANDO ALVARES PENTEADO,FAD-FAAP,Privada,N,N,N,Faculdade,null,null,null,Extinta
22131,CENTRO DE ENSINO SUPERIOR DO TOCANTINS,,Privada,N,N,N,Faculdade,null,null,null,Extinta
26777,ACADEMIA DA FORÇA AÉREA,AFA,Pública,N,N,N,Faculdade,null,null,null,Ativa
25413,Escola Superior de Advocacia Pública,ESAP/PGE-RJ,Pública,N,N,N,Escola de Governo,null,null,null,Ativa
1793,FACULDADE DE CIÊNCIAS EXATAS E TECNOLÓGICAS DE UNIÃO DA VITÓRIA,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
5201,FACULDADE DE TECNOLOGIA INED - UNIDADE BARREIRO,-,Privada,N,N,N,Faculdade,null,null,null,Extinta
17516,Faculdade de Tecnologia do SENAI Horácio Augusto da Silveira,,Privada,N,N,N,Faculdade,null,null,null,Extinta
1582,FACULDADE UNINABUCO JANGA,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
18209,FACULDADE UNINASSAU JABOATÃO,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
19049,FACULDADE INTEGRADA DE VILA VELHA,MULTIVIX VILA V,Privada,N,N,N,Faculdade,null,null,null,Extinta
4069,FACULDADE HORIZONTES,FH,Privada,N,N,N,Faculdade,null,null,null,Extinta
839,FACULDADE VITORIANA DE CIÊNCIAS CONTÁBEIS,FVCC,Privada,N,N,N,Faculdade,null,null,null,Extinta
16862,FACULDADE DE CIÊNCIAS DA SAÚDE DE ARIQUEMES,FACISA,Privada,N,N,N,Faculdade,null,null,null,Em atividade
22146,Faculdade de Ciências Jurídicas de Jaú,,Privada,N,N,N,Faculdade,null,null,null,Extinta
26235,INSTITUTO BRASILEIRO DE DIREITO TRIBUTÁRIO,IBDT,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
8049,Faculdade de Tecnologia de Taubaté,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
4634,ESCOLA AGROTÉCNICA FEDERAL DE ALEGRE,EAFA,Pública,N,N,N,Faculdade,null,null,null,Extinta
22212,FACULDADE UNAMA DE PARAUAPEBAS,UNAMA PEBAS,Privada,N,N,N,Faculdade,null,null,null,Extinta
9864,Faculdade de Tecnologia de Itapira,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
3147,FACULDADE DE DIREITO DE PORTO ALEGRE,FADIPA,Privada,N,N,N,Faculdade,null,null,null,Extinta
22149,Faculdade de Ciências Jurídicas de Franca,,Privada,N,N,N,Faculdade,null,null,null,Extinta
3465,FACULDADE DE INFORMÁTICA DE PASSOS,FIP,Pública,N,N,N,Faculdade,null,null,null,Extinta
14236,FACULDADE DE CIÊNCIAS GERENCIAIS,FACIG,Pública,N,N,N,Faculdade,null,null,null,Extinta
21992,Faculdade Guairacá de Prudentópolis,FGP,Privada,N,N,N,Faculdade,null,null,null,Extinta
1887,Faculdade Doctum de Direito da Serra,DOCTUM,Privada,N,N,N,Faculdade,null,null,null,Extinta
6512,Faculdade de Tecnologia de Indaiatuba,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
21213,Faculdade FAE Araucária,FAE,Privada,N,N,N,Faculdade,null,null,null,Extinta
2168,FACULDADE CAMPO GRANDE,FCG,Privada,N,N,N,Faculdade,null,null,null,Extinta
3463,FACULDADE DE DIREITO DE PASSOS,FADIPA,Pública,N,N,N,Faculdade,null,null,null,Extinta
3760,Faculdade Itaboraí,,Privada,N,N,N,Faculdade,null,null,null,Extinta
2118,INSTITUTO DE EDUCAÇÃO SUPERIOR GUAIANÁS,IESG,Privada,N,N,N,Faculdade,null,null,null,Extinta
26778,INSTITUTO BENJAMIN CONSTANT,IBC,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
17622,Faculdade Uninassau Fortaleza Savanah,Nassau Savanah,Privada,N,N,N,Faculdade,null,null,null,Extinta
27068,Hospital Militar da Área de Recife,HMAR,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
3478,FACULDADE DE CIÊNCIAS EXATAS E HUMANAS DA CAMPANHA,FCCP,Pública,N,N,N,Faculdade,null,null,null,Extinta
15055,CENTRO UNIVERSITARIO UNIVERSO BELO HORIZONTE,,Privada,N,N,N,Centro Universitário,null,null,null,Ativa
1437,ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO,ESRC,Privada,N,N,N,Faculdade,null,null,null,Extinta
18764,"Escola Superior de Adm., Marketing e Com. de Perdizes",ESAMC PERDIZES,Privada,N,N,N,Faculdade,null,null,null,Extinta
4631,FACULDADE ANGLO-AMERICANO DE JOÃO PESSOA,FAAJP,Privada,N,N,N,Faculdade,null,null,null,Extinta
2891,FACULDADE BARÃO DE PIRATININGA,AES,Privada,N,N,N,Faculdade,null,null,null,Extinta
5024,ESCOLA AGROTÉCNICA FEDERAL DE SERTÃO,EAFS,Pública,N,N,N,Faculdade,null,null,null,Extinta
15502,Faculdade de Tecnologia SENAI Suiço-Brasileira Paulo Ernesto Tolle,,Privada,N,N,N,Faculdade,null,null,null,Extinta
1919,FACULDADE DE CIÊNCIAS EXATAS E TECNOLÓGICAS SANTO AGOSTINHO - FACET,FACET,Privada,N,N,N,Faculdade,null,null,null,Extinta
3470,FACULDADE EDUCAÇÃO FÍSICA DE PASSOS,FADEF,Pública,N,N,N,Faculdade,null,null,null,Extinta
22226,Faculdade de Ciências Jurídicas de Paragominas,,Privada,N,N,N,Faculdade,null,null,null,Extinta
1280,Faculdade Estácio Cotia,Estácio FAAC,Privada,N,N,N,Faculdade,null,null,null,Extinta
4071,ESCOLA AGROTÉCNICA FEDERAL DE INCONFIDENTES,EAFI,Pública,N,N,N,Faculdade,null,null,null,Extinta
22151,Faculdade de Ciências Jurídicas de Rio Branco,,Privada,N,N,N,Faculdade,null,null,null,Extinta
777,FACULDADE DE EDUCAÇÃO THEREZA PORTO MARQUES,FAETEC,Privada,N,N,N,Faculdade,null,null,null,Extinta
1715,FACULDADE DO SUL DA BAHIA,FASB,Privada,N,N,N,Faculdade,null,null,null,Extinta
19345,FACULDADE UNINABUCO NATAL,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
21676,Faculdade Avantis de Itapema,Avantis,Privada,N,N,N,Faculdade,null,null,null,Extinta
1858,Faculdade Dom Pedro II de Jequié,DP II,Privada,N,N,N,Faculdade,null,null,null,Extinta
5581,Faculdade de Tecnologia de São José dos Campos - Jessen Vidal,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
15448,Centro Universitário Presidente Antônio Carlos  Juiz de Fora,UNIPAC,Privada,N,N,N,Centro Universitário,null,null,null,Extinta
4360,ESCOLA AGROTÉCNICA FEDERAL DE MACHADO,EAFM,Pública,N,N,N,Faculdade,null,null,null,Extinta
1150,Faculdade de Tecnologia Senai Theobaldo de Nigris,SP SENAI,Privada,N,N,N,Faculdade,null,null,null,Extinta
24708,INSTITUTO PAV,PAV,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
459,FACULDADE RENASCENÇA,FACRENA,Privada,N,N,N,Faculdade,null,null,null,Extinta
22136,Faculdade de Ciências Jurídicas de Itabira,,Privada,N,N,N,Faculdade,null,null,null,Extinta
17542,Faculdade Doctum de Guarapari,DOCTUM,Privada,N,N,N,Faculdade,null,null,null,Extinta
1139,FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS - FEAD-MG,FEAD - MG,Privada,N,N,N,Faculdade,null,null,null,Extinta
3158,INSTITUTO SUPERIOR DE EDUCAÇÃO ANGLO-AMERICANO,ISEAAFI,Privada,N,N,N,Faculdade,null,null,null,Extinta
3490,FACULDADE DE ENGENHARIA ELÉTRICA DE CONSELHEIRO LAFAIETE,FACEC,Privada,N,N,N,Faculdade,null,null,null,Extinta
4146,FACULDADE DE CIÊNCIAS JURÍDICAS DE ALAGOAS,FCJAL,Privada,N,N,N,Faculdade,null,null,null,Extinta
2231,FACULDADE DE COMUNICAÇÃO SOCIAL JK,FACULDADE JK,Privada,N,N,N,Faculdade,null,null,null,Extinta
2230,FACULDADE DE ADMINISTRAÇÃO JK,FACULDADE JK,Privada,N,N,N,Faculdade,null,null,null,Extinta
46,FACULDADE ESTADUAL DE CIÊNCIAS ECONÔMICAS DE APUCARANA,FECEA,Pública,N,N,N,Faculdade,null,null,null,Extinta
4787,ESCOLA AGROTÉCNICA FEDERAL DE SÃO JOÃO EVANGELISTA,EAFSJE-MG,Pública,N,N,N,Faculdade,null,null,null,Extinta
14005,INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DE ABAETÉ,ISAB,Pública,N,N,N,Faculdade,null,null,null,Extinta
9739,Faculdade de Tecnologia de Campinas,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
1681,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS IBMEC,FACULDADES IBMEC,Privada,N,N,N,Faculdade,null,null,null,Extinta
687,FACULDADE ESTADUAL DE FILOSOFIA CIÊNCIAS LETRAS UNIÃO DA VITÓRIA,FAFIUV,Pública,N,N,N,Faculdade,null,null,null,Extinta
14163,Faculdade de Educação e Estudos Sociais de Governador Valadares,FUNEES G. Valadares,Privada,N,N,N,Faculdade,null,null,null,Extinta
891,FACULDADE  PITÁGORAS,,Privada,N,N,N,Faculdade,null,null,null,Extinta
2828,FACULDADE ITABIRANA DE SAÚDE,FISA,Privada,N,N,N,Faculdade,null,null,null,Extinta
800,FACULDADE DE EDUCAÇÃO FÍSICA MONTENEGRO,FAEFM,Privada,N,N,N,Faculdade,null,null,null,Extinta
22227,Faculdade de Ciências Jurídicas de Alagoinhas,,Privada,N,N,N,Faculdade,null,null,null,Extinta
2245,FACULDADE DO ESPÍRITO SANTO,FACES,Privada,N,N,N,Faculdade,null,null,null,Extinta
26909,Escola Saúde Pública - ESPMT,ESPMT,Privada,N,N,N,Escola de Governo,null,null,null,Ativa
2030,INSTITUTO SUPERIOR DE EDUCAÇÃO CAMPO LIMPO PAULISTA,ISECAMP,Privada,N,N,N,Faculdade,null,null,null,Extinta
2988,INSTITUTO SUPERIOR DE EDUCAÇÃO FÊNIX DE BAURU,FÊNIX,Privada,N,N,N,Instituto Superior ou Escola Superior,null,null,null,Extinta
1901,FACULDADE CATÓLICA DE UBERLÂNDIA,FCU,Privada,N,S,N,Faculdade,null,null,null,Extinta
3687,FACULDADES INTEGRADAS DE JACAREÍ,FIJ,Privada,N,N,N,Faculdades Integradas,null,null,null,Extinta
4359,ESCOLA AGROTÉCNICA FEDERAL DE SATUBA,EAFSATUBA,Pública,N,N,N,Faculdade,null,null,null,Extinta
2277,INSTITUTO SUPERIOR DE EDUCAÇÃO CENECISTA DE UNAÍ,ISEC,Privada,N,N,N,Faculdade,null,null,null,Extinta
723,FACULDADE DE ADMINISTRAÇÃO DE ASSIS,FAA,Privada,N,N,N,Faculdade,null,null,null,Extinta
1226,INSTITUTO DE ENSINO SUPERIOR DO ACRE,IESACRE,Privada,N,N,N,Faculdade,null,null,null,Extinta
5317,FACULDADE PORTO-ALEGRENSE,FAPA,Privada,N,N,N,Faculdade,null,null,null,Extinta
6407,Faculdade de Tecnologia de Botucatu,null,Pública,N,N,N,Centro Universitário,null,null,null,Extinta
19407,FACULDADES INTEGRADAS CESUMAR DE GUARAPUAVA,CESUMAR,Privada,N,N,N,Faculdade,null,null,null,Extinta
4819,FACULDADE DE TECNOLOGIA SENAI MARIANO FERRAZ,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
2730,FACULDADE UNIDA DA PARAÍBA,UNPB,Privada,N,N,N,Faculdade,null,null,null,Extinta
5235,Universidade Estadual de Feira de Santana,null,Pública,N,N,N,Universidade,null,null,null,Extinta
976,FACULDADES INTEGRADAS DE PONTA PORÃ,FIP,Privada,N,N,N,Faculdade,null,null,null,Extinta
1630,FACULDADE ITABIRANA DE DESENVOLVIMENTO DAS CIÊNCIAS E TECNOLOGIAS,FATEC,Privada,N,N,N,Faculdade,null,null,null,Extinta
5683,FACULDADE DE TECNOLOGIA DA ZONA LESTE,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
9578,Faculdade de Tecnologia de Cotia,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
462,FACULDADE DE ENGENHARIA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO,FEFAAP,Privada,N,N,N,Faculdade,null,null,null,Extinta
2181,INSTITUTO SUPERIOR DE EDUCAÇÃO CENECISTA DE CAPIVARI,ISECC,Privada,N,N,N,Faculdade,null,null,null,Extinta
22229,Faculdade de Ciências Jurídicas de Itapeva,,Privada,N,N,N,Faculdade,null,null,null,Extinta
181,FACULDADE DE ODONTOLOGIA DE CARUARU,FOC,Privada,N,N,N,Faculdade,null,null,null,Extinta
25458,FACULDADE IEPG,IEPG,Privada,N,N,N,Faculdade,null,null,null,Ativa
7977,Faculdade de Tecnologia de Itaquera,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
3176,INSTITUTO SUPERIOR DE EDUCAÇÃO EQUIPE,ISEE,Privada,N,N,N,Faculdade,null,null,null,Extinta
22228,Faculdade de Ciências Jurídicas de Catanduva,,Privada,N,N,N,Faculdade,null,null,null,Extinta
3117,FACULDADE DE SAÚDE E DESENVOLVIMENTO HUMANO SANTO AGOSTINHO,FS,Privada,N,N,N,Faculdade,null,null,null,Extinta
19208,FACULDADE CAPIXABA DE CARIACICA,MULTIVIX CARIAC,Privada,N,N,N,Faculdade,null,null,null,Extinta
14191,Faculdade Presidente Antônio Carlos de Teófilo Otoni,FUCJ T. Otoni,Privada,N,N,N,Faculdade,null,null,null,Extinta
26467,Hospital Central do Exército,HCE,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
5665,FACULDADE CAPIXABA DE NOVA VENÉCIA,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
1706,FACULDADE DE INFORMÁTICA DO RECIFE,FACIR,Privada,N,N,N,Faculdade,null,null,null,Extinta
3784,INSTITUTO DE ENSINO SUPERIOR DO RIO GRANDE DO NORTE,IESRN,Privada,N,N,N,Faculdade,null,null,null,Extinta
3479,INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE SION,ISE- SION,Pública,N,N,N,Faculdade,null,null,null,Extinta
22152,Faculdade de Ciências Jurídicas de Santo Antônio de Jesus,,Privada,N,N,N,Faculdade,null,null,null,Extinta
1795,FACULDADES INTEGRADAS DO VALE DO IGUAÇU,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
25123,Faculdade Vale do Iguaçu Canoinhas,,Privada,N,N,N,Faculdade,null,null,null,Ativa
18093,Faculdade Brasil Inteligente,,Privada,N,N,N,Faculdade,null,null,null,Extinta
4703,CENTRO UNIVERSITÁRIO DE FRANCA,null,Pública,N,N,N,Centro Universitário,null,null,null,Extinta
6082,CENTRO UNIVERSITÁRIO MUNICIPAL DE SÃO JOSÉ,null,Pública,N,N,N,Centro Universitário,null,null,null,Extinta
215,UNIVERSIDADE DO GRANDE ABC,UNIABC,Privada,N,N,N,Universidade,null,null,null,Extinta
2362,FACULDADE DE CIÊNCIAS MÉDICAS DE CAMPINA GRANDE,FCM,Privada,N,N,N,Faculdade,null,null,null,Extinta
1089,CENTRO DE EDUCAÇÃO SUPERIOR - ÚNICA,UNICA,Privada,N,N,N,Faculdade,null,null,null,Extinta
3471,FACULDADE DE MODA DE PASSOS,FAMOPA,Pública,N,N,N,Faculdade,null,null,null,Extinta
2476,FACULDADE FÊNIX DE BAURU,FÊNIX,Privada,N,N,N,Faculdade,null,null,null,Extinta
21614,Faculdade Politécnica de Londrina,POLITÉCNICA,Privada,N,N,N,Faculdade,null,null,null,Extinta
10478,Faculdade de Tecnologia de Santana de Parnaíba,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
5032,UNIVERSIDADE ALTO VALE DO RIO DO PEIXE,null,Privada,N,N,N,Universidade,null,null,null,Extinta
14134,Faculdade Presidente Antônio Carlos de Abre Campo,FUNEES Abre Campo,Privada,N,N,N,Faculdade,null,null,null,Extinta
3477,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS NOSSA SENHORA DE SION,FAFI/SION,Pública,N,N,N,Faculdade,null,null,null,Extinta
1798,FACULDADE EDUCACIONAL DE CORNÉLIO PROCÓPIO,FACED,Privada,N,N,N,Faculdade,null,null,null,Extinta
421,FACULDADE ESTADUAL DE CIÊNCIAS E LETRAS DE CAMPO MOURÃO,FECILCAM,Pública,N,N,N,Faculdade,null,null,null,Extinta
1505,FACULDADE DE MEDICINA VETERINÁRIA E ZOOTECNIA,FAMED,Privada,N,N,N,Faculdade,null,null,null,Extinta
24647,Instituto de Assistência Médica ao Serviço Público Estadual,IAMSPE,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
19737,FACULDADE RENOVAÇÃO DE GUARAPUAVA,RENOVAÇÃO,Privada,N,N,N,Faculdade,null,null,null,Extinta
1181,FACULDADE BRASÍLIA DE SÃO PAULO,FABRASP,Privada,N,N,N,Faculdade,null,null,null,Extinta
24522,Instituto Nacional de Cardiologia,INC,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
22140,Faculdade de Ciências Jurídicas de Uruguaiana,,Privada,N,N,N,Faculdade,null,null,null,Extinta
2407,FACULDADES INTEGRADAS FACVEST,FACVEST,Privada,N,N,N,Faculdade,null,null,null,Extinta
22127,Faculdade de Ciências Jurídicas de Jequié,,Privada,N,N,N,Faculdade,null,null,null,Extinta
12005,FACULDADE DE TECNOLOGIA INED - UNIDADE VENDA NOVA,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
758,FACULDADE BRASILEIRA DE RECURSOS HUMANOS,FBRH,Privada,N,N,N,Faculdade,null,null,null,Extinta
26489,Escola de Magistratura do Estado do Rio de Janeiro,EMERJ,Pública,N,N,N,Escola de Governo,null,null,null,Ativa
15777,FACULDADE SUDOESTE PAULISTA-ITAPETININGA,FSP,Privada,N,N,N,Faculdade,null,null,null,Extinta
13993,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,UNIPAM,Privada,N,N,N,Centro Universitário,null,null,null,Extinta
2504,FACULDADE DIVINÓPOLIS,FACED,Privada,N,N,N,Faculdade,null,null,null,Extinta
2630,INSTITUTO SUPERIOR DE EDUCAÇÃO DO VALE DO JURUENA,AJES,Privada,N,N,N,Faculdade,null,null,null,Extinta
5306,INSTITUTO SUPERIOR DE CIÊNCIAS AGRÁRIAS,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
3776,INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO,IESMT,Privada,N,N,N,Faculdade,null,null,null,Extinta
1052,FACULDADE ADVENTISTA DE ADMINISTRAÇÃO DO NORDESTE,FAAD,Privada,N,N,N,Faculdade,null,null,null,Extinta
722,ESCOLA DE EDUCAÇÃO FÍSICA DE ASSIS,EEFA,Privada,N,N,N,Faculdade,null,null,null,Extinta
3078,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - DUPLICIDADE COM CÓD 56,null,Pública,N,N,N,Universidade,null,null,null,Extinta
18407,FACULDADE FRONTEIRA,FECAF,Privada,N,N,N,Faculdade,null,null,null,Extinta
725,"FACULDADE ESTADUAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE PARANAGUÁ",FAFIPAR,Pública,N,N,N,Faculdade,null,null,null,Extinta
26840,ESCOLA DE GOVERNO DO MARANHÃO,EGMA,Pública,N,N,N,Escola de Governo,null,null,null,Ativa
5537,FACULDADES VALE DO CARANGOLA - FAVALE,FAVALE,Pública,N,N,N,Faculdade,null,null,null,Extinta
14189,Faculdade Presidente Antônio Carlos de Mariana,FUCIJUR Mariana,Privada,N,N,N,Faculdade,null,null,null,Extinta
2757,FACULDADE JK ADMINISTRAÇÃO DE VALPARAÍSO,FACULDADE JK,Privada,N,N,N,Faculdade,null,null,null,Extinta
930,FACULDADE DE EDUCAÇÃO DE ALTA FLORESTA,FEAFLOR,Privada,N,N,N,Faculdade,null,null,null,Extinta
22134,Faculdade de Ciências Jurídicas de Serra,,Privada,N,N,N,Faculdade,null,null,null,Extinta
5376,Faculdades Adamantinenses Integradas,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
1738,Faculdade São Lucas Porto Velho,FSL,Privada,N,N,N,Faculdade,null,null,null,Extinta
11206,Escola de Educação Física do Exército,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
1825,FACULDADE DE ESTUDOS SUPERIORES DE MINAS GERAIS,FEAD,Privada,N,N,N,Faculdade,null,null,null,Extinta
1925,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS SANTO AGOSTINHO,FACISA,Privada,N,N,N,Faculdade,null,null,null,Extinta
2008,INSTITUTO SUPERIOR DE EDUCAÇÃO DE SÃO GOTARDO,CESG,Privada,N,N,N,Faculdade,null,null,null,Extinta
5193,Universidade Estadual do Oeste do Paraná,null,Pública,N,N,N,Universidade,null,null,null,Extinta
15791,Faculdade de Rondônia,FARO,Privada,N,N,N,Faculdade,null,null,null,Extinta
1971,FACULDADE DE TECNOLOGIA MORUMBI SUL,FATEC-MS,Privada,N,N,N,Faculdade,null,null,null,Extinta
4099,ESCOLA AGROTÉCNICA FEDERAL DE BARBACENA,EAFB,Pública,N,N,N,Faculdade,null,null,null,Extinta
1860,FACULDADE DE CIÊNCIAS GERENCIAIS PADRE ARNALDO JANSSEN,FAJANSSEN,Privada,N,N,N,Faculdade,null,null,null,Extinta
1342,Faculdade Doctum de Pedagogia da Serra,DOCTUM,Privada,N,N,N,Faculdade,null,null,null,Extinta
2073,INSTITUTO SUPERIOR DE EDUCAÇÃO PADRÃO,ISE-PADRAO,Privada,N,N,N,Faculdade,null,null,null,Extinta
5576,Faculdade de Tecnologia de Mogi das Cruzes,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
19342,FACULDADE UNINABUCO MANAUS,NABUCO MANAUS,Privada,N,N,N,Faculdade,null,null,null,Extinta
17708,"FACULDADE ESTADUAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE UNIÃO DA VITÓRIA",FAFI,Pública,N,N,N,Faculdade,null,null,null,Extinta
2243,FACULDADE PARAÍBANA,FAP,Privada,N,N,N,Faculdade,null,null,null,Extinta
10921,FACULDADE DE CIÊNCIAS E TECNOLOGIA DO MARANHÃO,FACEMA,Privada,N,N,N,Faculdade,null,null,null,Extinta
3596,FACULDADE AMÉRICA LATINA,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
2260,FACULDADE DE TECNOLOGIA IESVILLE,FATI,Privada,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
329,ESCOLA SUPERIOR DE AGRONOMIA DE PARAGUAÇÚ PAULISTA,ESAPP,Privada,N,N,N,Faculdade,null,null,null,Extinta
18290,FACULDADE INTEGRADA DE LONDRINA,INTEGRADA,Privada,N,N,N,Faculdade,null,null,null,Extinta
180,FACULDADE DE DIREITO DE CARUARU,FADICA,Privada,N,N,N,Faculdade,null,null,null,Extinta
5693,Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
3392,FACULDADE DA ACADEMIA BRASILEIRA DE EDUCAÇÃO E CULTURA,FABEC,Privada,N,N,N,Faculdade,null,null,null,Extinta
3489,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE CONSELHEIRO LAFAIETE,FACESA,Privada,N,N,N,Faculdade,null,null,null,Extinta
2622,INSTITUTO SUPERIOR DE EDUCAÇÃO DA SERRA,ISES,Privada,N,N,N,Faculdade,null,null,null,Extinta
22169,Faculdade de Ciências Jurídicas de Marília,,Privada,N,N,N,Faculdade,null,null,null,Extinta
3313,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE BAMBUÍ,CEFET-BAMBUÍ,Pública,N,N,N,Centro Federal de Educação Tecnológica,null,null,null,Extinta
2810,INSTITUTO SUPERIOR DE EDUCAÇÃO ANÍSIO TEIXEIRA,ISEAT,Pública,N,N,N,Faculdade,null,null,null,Extinta
5075,ESCOLA AGROTÉCNICA FEDERAL DE CÁCERES,null,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Extinta
2348,INSTITUIÇÃO DE ENSINO SÃO FRANCISCO,IESF,Privada,N,N,N,Faculdade,null,null,null,Extinta
2844,FACULDADE SALESIANA DOM BOSCO DE PIRACICABA,FSDB,Privada,N,N,N,Faculdade,null,null,null,Extinta
5484,Universidade Regional do Cariri,null,Pública,N,N,N,Universidade,null,null,null,Extinta
5359,Universidade Estadual de Campinas,null,Pública,N,N,N,Universidade,null,null,null,Extinta
2146,FACULDADE DO ACRE,FAC,Privada,N,N,N,Faculdade,null,null,null,Extinta
1868,INSTITUTO SUPERIOR DE EDUCAÇÃO DE SANTOS DUMONT,ISESD,Privada,N,N,N,Faculdade,null,null,null,Extinta
5682,Faculdade de Tecnologia de Piracicaba,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
3472,INSTITUTO SUPERIOR DE EDUCAÇÃO DE PASSOS,ISEP,Pública,N,N,N,Faculdade,null,null,null,Extinta
